description,tags
"[기획재정부] 국민참여예산 대학생 공모전 (~8/31)■ 신청기간2020년 6월 24일(수) ~ 8월 31일(월) 18:00※ 일반 사업제안은 공모전 기간과 관계없이 상시제안 가능■ 참가대상대학생, 대학원생 및 휴학생■ 접수방법사업제안 공모요강 및 우수제안 예시 : 파일 다운로드접수(제출) 방법 : [사업제안] - [대학생 공모전] 메뉴에서 직접 작성 · 제출< 유의사항 >▶ 공모 대상 아이디어는 타인이 취득한 특허권·실용신안권·디자인권·저작권 등 지적재산권을 침해하지 않아야 하며, 침해가 적발된 때에는 그 시상을 취소하고 그에 따른 이익을 환수할 수 있음.▶ 시상 전 정책적 활용을 위해 사용권 보장 등을 포함한 별도계약을 체결할 수 있으며, 이에 동의하지 않을 경우 시상대상에서 제외될 수 있음.■ 진행절차※ 상기일정은 사정에 따라 변경될 수 있음공모전에서 제안된 사업은 공모전 심사와 더불어 일반 사업제안으로 간주, 부처 적격성 판정을 통과한 사업의 경우 ‘22년 예산 사업 후보 논의에 포함될 예정** 공모전에서 제안된 사업을 포함한 모든 일반 사업제안에 대한 자세한 절차는 국민참여예산 홈페이지 ‘제도소개’ 메뉴 참고■ 심사기준서면심사- 기존 사업제안 양식 제출- 아이디어의 참신성 위주*로 본선진출 팀 선정  * 서면심사 단계에서는 분량, 전문성, 구체성보다는 아이디어 자체에 대한 평가를 통해 본선진출 팀 선정 예정(붙임의 우수제안 예시 참고)본선심사- 서면심사시 제출한 아이디어에 대한 구체적 실현 방안 등에 대한 평가- PPT발표, 영상 등의 자유 컨텐츠로 오프라인 본선심사 진행시상내용 : 총 24팀, 상금 총 1,050만원- 최우수상(1팀) : 부총리표창, 상금 200만원- 우수상(3팀) : 상금 100만원- 장려상(5팀) : 상금 50만원- 특별상(15팀) : 상금 20만원※ 우수 제안(포상 대상)이 없을 경우 시상하지 않을 수 있음※ 상금은 세전 금액으로 세금 공제 후 지급됩니다.■ 문의처기획재정부 참여예산과 : (전화번호) 044-215-5487, (E-mail : haeinlee917@korea.kr)■ 자세히 보기https://www.mybudget.go.kr/bsnsPropse/collegianBsnsPropseIntro","['공모전', '사회']"
"2020 제26회 문학동네 소설상 공모▷ 응모마감 : 2020년 8월 30일 (마감일 소인까지 접수합니다.)▷ 응모자격 : 제한 없음▷ 원고분량 : 200자 원고지 기준 500매 이상 (500자 내외의 시놉시스 첨부) ▷ 상금 : 5,000만원▷ 응모요령- 우편으로만 접수받습니다.- 원고는 가급적 A4용지에 출력해주십시오.- 겉봉에 문학동네소설상 응모작임을 명기해주십시오.- 응모작은 반환하지 않습니다. ",['공모전']
"방구석 모바일 페스트 - 디캠프: 슬기로운 방구석 생활!● 응모 주제​' 전국의 집순이, 집돌이들에게는 과거에도, 오늘도, 그리고 내일도 방구석은 최고의 놀이터다.'혼자 혹은 다른 사람과 함께 방구석을 최고의 놀이터로 만드는 나만의 방법!✔️예시- 나는 집에서 이런것도 할 수있다!- 나는 집에서 OO가 필요할때 OO를 이용한다!- 집에서 혼자 재미있게 이렇게 놀 수 있다!※ 예시는 예시일뿐, 여러분들의 다양한 슬기로운 방구석 생활을 보여주세요!● 응모 자격- 만 13세 이상 내국인, 국내외 거주 외국인, 연령∙성별 불문 누구나- 개인 또는 팀 참가 가능● 시상 내역- 총상금 : 1천만원- 1등 : 500만원- 2등 : 300만원- 3등 : 200만원※ 해당 공모전의 입상자들은 KMF2020 어워즈의 연간 누적상금을 수상하게 되는 후보로 자동 등록됩니다. ※ 한 번의 지원으로 두 번의 수상 영예와 상금을 탈 수 있는 KMF2020 어워즈의 시작 누적상금은 2천2백만원 입니다.※ KMF 어워즈의 누적상금제란? : koreamobilefest.com/ko/● 응모 일정- 접수기간 : 2020.04.21 (화) ~ 2020.08.31 (월) 23:59분- 결과발표 : 2020.09.21 (월)● 출품 규격- 제작형식 : 영상의 일부 혹은 전체 '모바일 디바이스'를 이용한 촬영 필수- 분량 : 60초 (최대 90초까지 가능하나 심사 시 불이익을 받을 수 있습니다)- 해상도 : HD 또는 FHD (1920*1080 권장, 1280*720 제출 가능)- 파일크기 : 최대 300MB- 파일포맷 : mp4 권장 (avi, mov, mpeg, wmv : 문제 발생 시 재업로드 필수)※ 자세한 내용은 홈페이지 참조● 접수 방법- 온라인 지원 : aroundus.com ('구인구직' > 공모전 게시글 하단 '지원하기')​● 심사 방법- 1차 심사 : 영상 전공 학생 또는 전문가로 구성된 예비 심사단 심사- 2차 심사 : 주관사 및 영상 전문가 심사● 유의 사항- 홈페이지 및 지원 페이지 참조● 문의 사항- 문의처 : 코리아 모바일 페스트 (KMF) 사이트 > 문의 페이지","['공모전', '경영', '경영']"
"
대한두통학회가 ‘두통없는 행복한 세상’ 홈페이지
모바일 버전 오픈을 기념하여 제2회 두통 이야기 공모전을 개최합니다.
공모전에 대한 자세한 사항은 아래에서 확인하실 수 있으며, 많은 관심과 참여 부탁 드립니다.
 
• 분야: 에세이, 그림, 웹툰, 사진, 영상
• 기간: 2020월 05월 11일 ~ 09월 30일
 
• 주제: 
1) 적극적인 두통 치료의 중요성
2) 두통 치료 중 가장 고통스러웠던 경험(신체적, 심리적, 경제적)
3) 두통 진단까지의 과정에서 힘들었던 경험
 
• 대상: 
1) 두통을 경험한 환자
2) 두통 환자를 지켜본 가족 또는 지인
 
• 형식
1) 에세이: A4, 3000자 이내
2) 그림: 8절(디자인
프로그램 이용 가능)
3) 사진: 비율: 4:6 또는 6:4/ 형식: JPG/ 해상도:
1,000만 화소 이상/ 용량: 20MB 이내
4) 웹툰: 10컷 이상의 완결 단편작/ 크기: 가로 720pixel 이하/ 형식: JPG
5) 영상: 분량- 3분
이내 / 크기 1280X720/ 확장자- mpeg, wmv, mp4
* 추후 수상자는 고화질 영상 파일(1920X1080 이상) 제출 필요
 
• 제출 방법: 분야별 참가신청서는 아래 첨부파일에서 내려받기
가능
1) 에세이, 그림: 참가신청서
작품과 함께 이메일 또는 우편 제출
2) 사진, 웹툰, 영상: 참가신청서, 작품과 함께 이메일 제출
 
• 접수 방법:
작품과 함께 참가신청서를
작성하여 E-mail 또는 우편 접수
- E-mail: headache-free@enzaim.co.kr
- 우편: 서울특별시 종로구 종로
51 종로타워 20층 엔자임헬스(대한두통학회
수기 공모전 사무국)
- 참가 신청서: 
두통없는 행복한 세상(http://headache_m.one-page.co.kr/)에서 내려받기 가능
 
• 심사 기준: 적합성, 진정성, 활용성
• 수상자 발표:
2020년 10월 중(본 사이트 내 공고 및
수상자 개별 통보 예정)
• 이벤트: 형식에 부합하는 작품을 제출한 응모자 중 100명을 추첨해 스타벅스 아메리카노 기프티콘을 드립니다.
 
• 문의: 대한두통학회
수기 공모전 사무국(02-318-8673)
 
• 공모전 유의 사항
[일반 주의 사항]
- 복수 작품 응모는 최대 3개까지 가능합니다. 단, 동일인(팀)에 대한 중복시상은 하지 않습니다
- 주관학회는 수상작에 한하여 원본 제출을 요구할 수 있습니다.
- 일부 수상자에 한해 언론 인터뷰를 진행할 수 있습니다. 이는 사전
동의 하에 진행될 예정입니다.
- 주관학회는 응모작에 대한 유출방지 및 비밀유지 등 주의의무를 다합니다.
- 주관학회는 입상하지 않은 응모작을 공모전 종료일로부터 3개월 이내에
모두 폐기합니다. 응모자가 반환을 요구할 경우 30일 이내
반환하고, 반환을 위한 비용은 반환을 요구한 응모자가 부담합니다.
 
[저작권/사용 관련 주의 사항]
- 응모된 작품에 대한 저작권은 응모자에게 있습니다.
- 응모자는 타인의 저작재산권, 초상권, 상표권을 침해하지 않는 작품을 제출해야 합니다. 추후 입상작이 초상권
및 저작권을 침해한 사실이 밝혀질 경우, 수상을 취소하고 상금을 반환하여야 하며 해당 응모자는 법적인
책임을 다해야 합니다.
- 주관학회는 수상작에 한하여 다음과 같은 범위에 한해 활용할 예정입니다. 활용
과정에서 수상작은 일부 수정될 수 있습니다. 
※ 활용 범위: 두통없는 행복한 세상 홈페이지 및 SNS 채널 통한 수상작 전시
및 발표, 대한두통학회 캠페인 언론 홍보, 수상작 모음집
제작 등
 
","['공모전', '과학', '경영']"
"2020 나트륨·당류 줄이기 UCC 공모전● 응모 자격- 전 국민 누구나(개인 혹은 팀)​● 응모 주제- 실생활 속 나트륨 당류 줄이기 건강 식생활 실천​● 응모 일정2020년 5월 15일(금) ~ 2020년 8월 31일(월)● 접수 방법- 개인 유튜브 업로드 후 홈페이지에서 신청서 작성(na2020.co.kr)※ 개인 유튜브 업로드: 설정(공개, 퍼가기 허용) 및 하단 해시태그 필수#식품의약품안전처 #식약처 #나트륨당류줄이기UCC공모전​● 출품 규격- 순수 창작 60초 홍보영상 콘텐츠 (전후 5초이내 허용)* 2차 심사 선정 시 원본 파일 제출예정 1280*720 이상 (HD해상도) / 100MB이하 / 용량준수 파일명: [나트륨·당류줄이기 UCC 공모전] 이름(팀명)_영상제목 ex) [나트륨·당류줄이기 UCC 공모전] 홍길동_나트륨 당류 줄이자● 시상 내역- 각 분야별​* ​최우수상 (1인 또는 1팀): 식약처장상 및 상금 200만원* 우수상 (2인 또는 2팀): 식약처장상 및 상금 50만원​* ​장려상 (3인 또는 3팀): 식약처장상​ 및 상금 30만원● 심사 방법- ​1차 심사: 전문가 평가- 2차 심사: 전문가 평가(70%) + 대국민 온라인 심사(30%)​​​*대국민 심사: 20. 9. 7(월) ~ 9.13(일) 예정● 유의 사항1. 공모전의 규정을 준하여야 합니다. 규정을 준수하지 않았을 시 모든 책임은 참가자에게 있습니다.2. 출품작은 접수기간 내 본인이 직접 창작한 콘텐츠이어야 합니다.3. 수상 작품 수는 참가현황 및 심사 결과에 따라 조정될 수 있습니다.4. 접수기간 및 결과발표일은 당사의 사정에 따라 조정될 수 있습니다.5. 각 팀(개인)별로 수상은 하나만 인정됩니다.(중복 수상 불가)6. 수상자 발표 후 표절로 확인될 경우 수상 취소 및 상금이 회수 될 수 있습니다.7. 수상작은 식약처에서 운영하는 오프라인 홍보, 온라인 홍보(유튜브(마이나슈 TV), SNS(인스타그램, 페이스북, 블로그 등에 활용)에 활용 될 수 있습니다​.● 문의 사항공모전 운영사무국 02-3456-2880",['공모전']
"브이로그(V-log) in 포천(Pocheon) 홍보▷ 응모 기간 :  2020.02.17(월) ~ 2020.12.18(금) 18:00 까지▷ 응모 대상 : 국민 누구나 ‘1일 홍보대사’ 가능(제한없음)▷ 참여방법  - 사업장을 홍보하는 브이로그(V-log)를 7편 제작 및 공유  - 영상 콘텐츠가 7편이 되면 포천시청 홈페이지에서 참여신청서를 작성하여,   - 저용량(300M 이하)으로 변환된 영상 파일과 함께 이메일 제출(sansoj@korea.kr)      ※ 메일과 파일 제목은 “브이로그_참여자 이름”으로 기재(예시: 브이로그_홍길동)▷  제작방법  - 1편당 5~7분, 총 7편 제작  - 해시태그(#) 필수 표시: #포천, #포천시, #사업장명, #관광, #체험  - 촬영 장소가 ‘포천 사업장’임을 확인할 수 있도록 제작▷ 공유방법  - 개인 유튜브, 네이버TV, 블로그, 인스타그램, 페이스북 등 공개된 매체에 공유▷ 활동혜택  - 제작방법과 공유방법 충족 시 활동비 1편당 3만원 지원     ※ 5만원은 포천사랑상품권으로 지급    ※ 지원금에 대한 소득세는 참여자 부담▷ 담당자 전화번호 : 031-538-3063","['공모전', '사회', '경영']"
"제15회 금융공모전▷  담당자 전화번호 : 031-3145-5959▷ 공모주제   - 대학생 금융콘테스트   ※ 금융교육   ※ 금융소비자보호   ※ 금융관행 개선   ※ 금융신상품 등에 대한 아이디어  - 성인 금융콘테스트   ※ 체험수기: 금융거래 또는 금융회사 이용과 관련된 체험   ※ PPT·UCC·웹툰: 금융뉴스, 금융상품 등에 대해 알기 쉬운 설명자료  - 금융교육 우수프로그램 : 금융교육 실시 콘텐츠 등 교육 프로그램▷  공모일정 : 2020-06-22(월) ~ 2020-09-25(금)▷  자격요건  - 대학생 금융콘테스트 : 대학생으로 구성된 팀 (5인 이내)  - 성인 금융콘테스트 : 성인('01.12.31. 이전 출생)  - 금융교육 우수프로그램   ※ 금융교육 실시기관*(금융유관기관, 금융회사 등)   ※ 사회공헌 활동의 일환으로 금융교육을 실시하는 기관 및 단체로서, 영리 목적의 프로그램 판매업체는 제외▷ 출품규격  - 대학생 금융콘테스트   ※ PPT(20페이지 이내)   ※ UCC(10분 이내)   ※ 문서(A4 10매 이내)   ※ 웹툰(해상도 300dpi 이상, 가로 690픽셀, 세로 제한 없음, 스크롤뷰, JPG로 제출하고 수상작은 추후 원본파일 제출)  -성인 금융콘테스트   ※ 체험수기: A4용지 10매 이내   ※ PPT: 20페이지 이내   ※ UCC: 동영상파일(10분 이내)   ※ 웹툰: 해상도 300dpi 이상, 가로 690픽셀, 세로 제한 없음, 스크롤뷰 (※JPG로 제출하고 수상작은 추후 원본파일 제출)  - 금융교육 우수프로그램   ※ 교재: 금융교육용 책자, 보드게임 등 실물 교재   ※ 강의안: 금융교육 PPT(Power Point), 텍스트 파일 등   ※ 멀티미디어: 애니메이션, 이러닝(e-learning), 동영상 등   ※ 체험프로그램 : 금융박물관, 금융교육 체험장, 뮤지컬 등 운영하고 있는 체험프로그램에 대한 소개자료*(A4용지 10매 이내 또는 PPT 20장 이내)   ※ 프로그램, 교육장면을 소개하는 팜플렛 또는 동영상이 있는 경우 함께 제출▷  지원방법  - 대학생 금융콘테스트   ※ PPT/UCC: [학교,팀명,번호,제목]의 형태로 파일제목을 작성하여 금융교육 이메일(education@fss.or.kr)로 제출   ※ 문서/웹툰: 온라인 신청시 첨부하여 제출  -성인 금융콘테스트   ※ 체험수기 / PPT·웹툰: 온라인 신청시 첨부하여 제출   ※ UCC: [이름,접수번호,제목]의 형태로 파일 제목을 작성하여 금융교육 이메일(education@fss.or.kr)로 제출  - 금융교육 우수프로그램   ※ 교재: 실물교재(책자, 보드게임 등)를 우편*으로 제출   ※ 수신처 : 서울특별시 영등포구 여의대로 38 금융감독원 금융교육국 공모전 담당자 앞(우편번호 07321)   ※ 강의안: [기관명, 번호, 제목]의 형태로 파일제목을 작성하여 금융교육 이메일(education@fss.or.kr)로 제출   ※ 멀티미디어: [기관명, 번호, 제목]의 형태로 애니메이션, 이러닝, 동영상 등의 파일제목을 작성하여 금융교육 이메일(education@fss.or.kr)로 제출   ※ 플래시 파일의 경우 동영상파일(avi, mp4 등)로 변환하여 제출하되, 파일 대신 CD로도 제출가능(단, 우편으로 접수)   ※ 체험프로그램: [기관명, 번호, 제목]의 형태로 프로그램 소개 자료 파일제목을 작성하여 금융교육 이메일(education@fss.or.kr)로 제출   ※ 체험프로그램의 경우 필요시 심사위원이 체험장소(박물관 등)를 직접 방문하여 심사 예정","['공모전', '경영', '경영']"
"국가보훈처는 나라를 위해 헌신하신 분들에게 감사한 마음을 전하고,그분들의 숭고한 나라사랑정신을 기리기 위해 매년 보훈콘텐츠 공모전을 진행합니다.올해도 대한민국 국민이라면 누구나! 참가할 수 있는 제24회 대한민국 보훈콘텐츠 공모전을 개최합니다. 독립·호국·민주 관련 주제를 담은 영상, 디자인, 문예 창작콘텐츠를 제작하여 응모해주세요^^[참가대상] 대한민국 국민 누구나 (※ 개인 및 팀으로 지원 가능)[응모구분] 초등부, 중·고등부, 일반부(성인 및 대학생)[공모분야] 영상 / 디자인 / 문예[공모주제] 독립·호국·민주 관련 모든 주제  - 독립(일제강점기~광복), 호국(해방 이후~현재), 민주(민주화운동 시기) [접수방법] 온라인 또는 우편 접수  1. 온라인 - 공모전 홈페이지(http://edu.mpva.go.kr) 나라사랑배움터 접수  2. 우편 - 공모전 운영사무국 우편 접수 (※ 고령, 장애가 있는 경우)[시상내역] 총 상금 5,030만원 / 총 83명 시상[문의처] 공모전 운영사무국(02-337-2587) - 우편접수처: (우. 04048) 서울특별시 마포구 독막로9길 29                                                     제24회 대한민국 보훈콘텐츠 공모전 운영사무국 앞자세한 사항은 국가보훈처 홈페이지 공지사항이나 나라사랑배움터에 있는 공고문과 포스터를 확인해주세요~ ","['공모전', '사회', '미술']"
"2020 금융 빅데이터 아이디어 공모전▷ 응모 일정  - 접수 기간 : 2020년 5월 13DLF(수) ~ 9월 14일(월)  - 발 표(개별통보) : 2020년 10월 중  - 시 상(FISCON 2020) : 2020년 11월 11(수)     ※ 상기 일정은 공모전 진행 상황에 따라 변경될 수 있음▷ 응모 자격  - 금융소비자 및 관련분야 종사자 등 전국민 (국내 거주 외국인 포함)     ※ 최대 3인까지 공동 참여 가능▷ 응모 주제  - 데이터 활용 금융상품·서비스, 국가정책 및 국민생활 개선 방안,    금융 데이터 활용˙유통 활성화 방안 등     ⦁ 데이터를 활용한 혁신적인 新 금융상품·서비스 개발 및 개선 방안     ⦁ 데이터를 활용한 국가정책 및 국민생활 개선 방안     ⦁ 데이터를 활용한 금융분야 정보보호 강화 방안      ⦁ 가명·익명조치·정보집합물 결합 등을 활용한 금융 데이터 활용 활성화 방안     ⦁ 데이터 유통 및 데이터 거래소 활성화 방안▷ 시상 내역 구분 상금 특전 최우수상 1편 200만원 금융보안원 원장상* FISCON2020에서 시상 예정 우수상 2편 100만원 금융보안원 원장상 장려상 3편 50만원 금융보안원 원장상▷ 문의처 : de-id@fsec.or.kr",['공모전']
"공모 부문•    
원천 스토리: 게임 또는 코믹스, 애니메이션, 웹드라마 등의
콘텐츠로 제작 가능한 창작 스토리•    
스토리게임 시나리오: 스토리 기반 인터랙티브 게임으로 제작 가능한 창작 시나리오 시상 내역총 상금: 3,500만원



대상(1편)
상금 2,000만원


최우수상


우수상




원천 스토리 부문(1편)
: 상금 500만원
스토리게임 시나리오 부문(1편)
: 상금 500만원


원천 스토리 부문(1편)
: 상금 250만원
스토리게임 시나리오 부문(1편)
: 상금 250만원



 수상자 특전•    
공모전 응모작을
활용한 실제 게임 제작 가능(수상작을 비롯한 모든 응모작 중 게임 제작 가능성이 높은 작품에 대해 개별
협의를 통해 진행)•    
수상자 특별 인턴십
참가 기회 제공(팀 응모 시 대표자 2인까지 참가 가능)•    
컴투스 및 자회사
데이세븐 입사 지원시 가산점 부여(팀 응모 시 전원에게 부여)•    
유명 일러스트 작가와
협업한 수상작품집 출간 기회 제공 접수 기간•    
2020년 7월 20일(월) 오전 10시부터 8월 31일(월) 자정까지 응모 자격•    
접수 자격 및 작품
수 제한 없음•    
팀 단위 응모 가능 접수 방법•    
공모전 페이지 상단
접수 탭 이용(PC에서만 가능)-      
원천 스토리: 작품 제목, 장르, 시놉시스
및 기승전결의 서사구조를 갖춘 본문(형식 무관)-      
스토리게임 시나리오: 작품 제목, 장르, 인물
소개, 기승전결을 모두 포함한 시놉시스 및 5화 분량의 시나리오•    
공모전 페이지 주소
https://com2us.com/storyaward 주의 사항•    
작품 파일은 반드시
한국어로 작성해야 합니다.•    
파일의 이름 및
작품 내에 참가자의 이름, 전화번호 등 일체의 개인정보를 기재할 수 없습니다.
•    
위 사항을 지키지
않을 경우 심사에서 불이익을 당할 수 있습니다.","['공모전', '미술', '경영']"
2020년 책울림 독서대회▷ 공모일정 : 2020년 5월 11일(월) ~ 9월 18일(금)▷ 대상 : 독서 및 독후 활동에 관심이 많은 누구나▷ 시상내역다양한 혜택▷ 지원방법- 북레터 : ​작품을 스캔하여 책울림 홈페이지에 jpg파일과 함께 간단한 작품 소개 업로드 (A4 1장)- 북커버 : 작품을 스캔하여 책울림 홈페이지에 jpg파일과 함께 간단한 작품 소개 업로드 (8절지) ,['공모전']
"은평구 2020 창의 아이디어 공모전▷ 공모기간 : 2020. 1. 1.(수) ~ 12. 31.(목) ▷ 공모자격 : 은평구민 누구나 ▷ 시상규모- 최우수 : 100만원(1명)- 우수 : 50만원(2명)- 장려 : 30만원(3명)※ 등급에 해당하는 제안이 없는 경우 선정하지 않을 수 있으며, 표창인원 및 시상금액은 제안심사위원회 결정에 따라 변경 가능※ 제안심사위원회에 상정된 미채택 제안에 대하여 소정의 격려금을 지급할 수 있음▷ 출품형식 : 제안신청서 및 설명서 1부- 온라인 응모는 홈페이지에 직접 입력하고, (전자)우편은 제안서 서식을 작성하여 제출 ▷ 문의처 : 은평구청 기획예산과 자치분권혁신팀 (☎ 023516284)","['공모전', '사회']"
"옥외광고 홍보콘텐츠 공모전▷ 접수기간 : 2020-05-18 ~ 2020-09-18▷ 참가대상 : 국민 누구나 (개인 또는 팀)▷ 공모주제옥외광고 인식 제고 및 불법광고 개선을 주제로 한 홍보콘텐츠- 옥외광고 이해 도모 및 긍정적 인식 확산을 위한 콘텐츠- 옥외광고 산업진흥 및 관련 정책 홍보 콘텐츠- 불법 옥외광고 감축 및 개선을 위한 아이디어 및 홍보콘텐츠- 기타 바람직한 옥외광고 조성 및 흥미·관심을 유도하기 위해 내 주변, 지역이 참여·활동한 우수사례 및 아이디어 콘텐츠- 디지털 옥외광고 매체를 활용한 공익광고 아이디어▷ 작품규격(전 부문 주제 동일)○ 영상부문   - 공감과 관심을 이끌어낼 수 있는 옥외광고 관련 영상 콘텐츠   - VLOG, 관찰카메라, 바이럴 영상, 광고캠페인 영상 등 장르 무관   - 영상물 : 최대 2분 이내 영상, 1280×720pixels, 최대 200MB 이하   - 제출물 : 영상파일(AVI, MP4 등)○ 인쇄부문   - 신문 9단(173×292mm) 혹은 A3(297mm×420mm) 사이즈, 해상도 300dpi   - 인쇄 광고 활용 방법이나 재질 등에 대한 설명이 필요한 경우 프레젠테이션 보드로 제작    - 제출물 : 인쇄 광고물 이미지 파일(jpg, png 등)○ 디지털 옥외광고 부문    - 핵심 아이디어가 잘 드러나도록 디지털 옥외광고매체에 적용된 광고 및 작품 설명을 자유롭게 구성, 스토리 보드 제작   - 광고 내용 요약해 구성, 10~14컷, 가로 690pixel   - 제출물 : 스토리 보드(jpg, png 등)    ※ 문자는 한글 맞춤법에 맞추어 표기하며 외국어 표기시 한글 병기를 원칙으로 함▷ 시상내역시상계획(총 19점, 상장 및 상금)구 분영상인쇄디지털대 상1점(200만원)최우수상1점(100만원)1점(100만원)1점(100만원)우 수 상2점(각 50만원)2점(각 50만원)2점(각 50만원)장 려 상3점(각 20만원)3점(각 20만원)3점(각 20만원)※ 상금에 대한 제세공과금은 수상자가 부담합니다.","['공모전', '미술', '경영']"
"2020년 우수환경도서 독후감 공모대회▷공모주제  - 환경부 선정 2016 우수환경도서, 2018 우수환경도서, 2020 우수환경도서중 택일하여 독후감 작성▷공모일정  - 참가기간 : 2020년 6월 15일(월)~9월 18일(금)  - 수상자 발표 및 시상 : 2020년 12월 전용 홈페이지 및 환경교육포탈사이트(www.keep.go.kr)에서 발표▷ 출품규격  - 환경부 선정 2016 우수환경도서, 2018 우수환경도서, 2020 우수환경도서중 택일하여,원고 분량에 맞게 독후감 작성   ※ 초등 저학년(1~3학년) : 200자 원고지 4~6매   ※ 초등 고학년(4~6학년) : 200자 원고지 6~8매   ※ 중·고등학생 : 200자 원고지 9~11매 또는 A4 2~3매   ※ 일반인 : 200자 원고지 11~13매 또는 A4 2~3매    * 2016, 2018 우수 환경도서 목록은 ‘전용 홈페이지(www.bookcontest.kr)' 내 [우수환경도서] 에서 다운로드 가능    * 2020 우수 환경도서 목록은 7. 13(월) 이후 전용 홈페이지 또는 환경교육포탈 사이트(www.keep.go.kr) 참조▷ 시상혜택  - 개인시상 : 40명   ※ 대상 : 1 / 환경부장관상, 상금 300만원   ※ 최우수상(초등부 1 / 중·고등부 1 / 일반부 1) : 환경부장관상, 상금 각 100만원   ※ 우수상(초등부 3 / 중·고등부 3 / 일반부 3) : 환경부장관상 / 상금 각 50만원   ※ 장려상(초등부 9 / 중·고등부 9 / 일반부 9) : 환경보전협회장상 / 상품권 각 10만원    * 단, 응모작품이 심사기준 및 수준에 미달할 경우 수상 범위를 변동할 수 있음  - 단체시상 : 6개   ※ 작품성 및 접수실적 1위 : 1 / 환경부장관상(학교), 우수 환경도서(학교)   ※ 작품성 및 접수실적 2위 : 2 / 환경부장관상(학교), 우수 환경도서(학교)   ※ 작품성 및 접수실적 3위 : 3 / 환경부장관상(학교), 우수 환경도서(학교)▷ 지원방법  - 개인 : 온라인, 우편접수   ※ 개인 온라인 접수    * 전용 홈페이지(www.bookcontest.kr) 내 [공지사항] 란을 통해 원고지 양식(아래한글)을 다운로드 한 후에 독후감 작성    * [작품 접수] 란을 통해‘개인 신상정보’기재 후, 독후감 원고 파일 업로드   ※ 개인 우편 접수    * 개인참가신청서를 다운받아 작성 후, 작품 원고 앞에 부착하여 우편 접수처로 발송    * 접수처 : (06739) 서울 서초구 남부순환로 364길 7-6 한빛빌딩 지층 2020 우수 환경도서 독후감 공모 담당자앞  - 단체 : 우편 접수   ※ 단체별로단체참가신청서를 다운받아 작성 후, 취합된 작품 원고와 함께 우편 접수 (착불 요금은 접수 하지 않음)   ※ 참가 학생별로 작품 원고 앞에 단체신청개인표지양식을 부착    * 독후감 원고 작성 시(참가신청서와 원고 표지를 작성하였음으로) 원고 첫 장 상단에 제목 이외에 학교명, 성명 등의 개인 신상내역을 기입하지 말 것","['공모전', '경영']"
"2020 교통빅데이터 활용 공모전■ 참가 자격- 교통데이터와 모빌리티(Navigation, 첨단교통-ITS/BIS, 교통카드, 5G커 넥티드 통신기반 드론/자율주행 등)- 교통 빅데이터 정보를 활용 가능한 모든 4차 산업 범위와 서비스 형태를 제시하여, 본 공모전을 통한 연구단 R&D연계- 추진사업의 위탁 및 사업지원을 희망하는 개인 또는 단체(2인 이상의 팀/업체)■ 제출서류- 참가등록 * 공모전 참가신청서, 참가요약서, 참가서약서 및 개인정보 수집이용 동의서 각 1부- 1차(온라인) * 아이디어 분야 : 솔루션/제품/서비스 기획안 1부 * 창업/사업지원 분야 : 창업/사업계획(보고)서 1부- 2차(오프라인 PT발표시) * 창업/사업지원 분야 : PT발표용 자료 1부 및 시제품(선택사항)■ 공모전 참가신청 기간 : 06. 01(월) ~ 08. 16(일)■ 시상내역[아이디어 부문] - 최우수상(1팀) : 삼백만원(￦3,000,000) - 우수상(1팀) : 이백만원(￦2,000,000) - 장려상(1팀) : 백만원(￦1,000,000)[창업/사업지원] - 최우수상(1팀) : 천만원(￦10,000,000) - 우수상(1팀) : 팔백만원(￦8,000,000) - 장려상(1팀) : 육백만원(￦6,000,000)","['공모전', 'IT']"
"SNS 홍보 연중 공모! 2020 해남방문의 해 응원하세요▷ 접수기간: 2020.01.30 ~ 2020.12.31 까지▷ 지원자격- 대한민국 국민 누구나 가능▷ ​시상내역- 접수된 제안은 해당 부서 자체 평가와 해남군제안심사위원회를 거쳐 시상등급이 결정우수 제안에 대해서는 최대 300만원의 포상금을 지급할 계획특히 비록 시상등급에 선정되지 못하더라도, 제안심사위원회 결정을 통해 노력제안으로 선정 시 소정의 상품도 증정할 계획▷ 참여방법- 인스타에 해당 게시물 작성하고, #2020해남방문의해 #gogo해남 #해남여행 #땅끝 #어디까지가봤니 #travel #roadtrip 해시태그를 달아 해당 게시글을 스캔하거나, 게시물 주소를 신문고, 홈페이지 등을 통해 제출하고게시글에는 해남에 방문하면서 좋았던 점, 아쉬웠던 점, 바라는 점 등을 진솔하게 제안하는 것도 가능","['공모전', '미술', '경영']"
"(사)한국다선예술인협회 다선문학 신인문학상 공모◆ 공모기간 : 2019-10-01 ~ 2020-10-01◆ 공모자격 : 한국문학의 미래를 이끌어 갈 작가 지망생◆ 심사방법 및 특전- 작품 심사는 본지가 위촉한 각 부문의 심사위원이 심사함- 당선된 작가는 기성작가로 인정하고 작품활동을 적극 지원함◆ 응모부분 - 시, 시조 5편- 수필 3편- 소설 2편(중.단편) - 중편소설 원고지 200매 내외, 단편소설 원고지 100매 내외- 아동문학 * 동시 5편 * 동화 2편 (원고지 30매 내외)- 평론 2편 (원고지 50매 내외)",['공모전']
