,id,title,link,host,duedate,image,description,tags
10,11,[100% 전액무료] 초보자도 경쟁력 있는 자바개발자로 가는 효과적인 취업과정,https://linkareer.com/activity/41889,아이티윌,10/4/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-07-060920589209940_content.png,"[국비지원전액무료]누구나 취업이 가능한 오라클&자바개발자 취업교육 4차
산업혁명으로 인해 많은 취업시장의 변화로 주목받는 분야는 단언컨대 IT 분야입니다. IT 분야에서 80% 이상의 점유율을 가지는 자바 언어는 호환성이 매우 뛰어나고, 활용도가 높아 초보자가 IT 시장으로
진출하기 위한 가장 효과적인 루트입니다. 또한 자바 개발자는 취업 전망이 밝고 타 직군에
비해 연봉 상승률이 높아 도전하는 취준생들이 증가하고 있습니다. 하지만 수요가 많은 만큼 배출되는 신입 자바 개발자도 많기 때문에 취업 시장에서 경쟁력을 갖춰야 합니다. 





















 “경쟁력을 갖출 수 있는 오라클” 웹페이지를 구축할 때, 웹페이지를
구성하는 데이터베이스를 직•간접적으로
접하기 때문에자바개발자에게 데이터베이스 관리 기술은 필수입니다. 오라클은 전 세계적으로 DB 시장에서 가장 많이 사용되므로 자바 개발자들이 취업시장에서 경쟁력을 갖추기 위해선 오라클 역량을 함께 갖춰야 합니다. 

 본 교육은 비전공자를 대상으로 진행되는
과정이며 NCS
5수준의 교육 커리큘럼으로실무 기반의 기술 교육을 통해 현업에서 적용 능력을 100%까지 끌어올려
주는 과정입니다.또한 총 4번의 프로젝트를 통해 취업
시 기술력을 증빙할 수 있는 퀄리티 높은 포트폴리오를 완성할 수 있습니다. 아이티윌은 다년간 관리해온 고용유지율이 높은 협력업체로 취업을 연계하여 치열한 IT 시장에
개발자로써 입문시켜드리고 있습니다. 본 과정은 100% 전액 국비지원으로 최대 월 40만 원 훈련 장려금이
지급되며참여를 위해서는 국민 내일 배움 카드
발급이 필수입니다. 교육에 대한 자세한 문의는 유선( 02-6255-8010 ) 또는홈페이지( www.knitwill.com )로 문의하시면 신속하게 답변 가능합니다. ▶﻿문의 바로가기","['대외활동', 'IT']"
11,12,아이쿠스 2020 여름 유럽 드리머즈 151기 모집,https://linkareer.com/activity/34922,아이쿠스,8/31/2020,,"○ 모집개요- # 20대의 성장 # 20대의 친구 # 20대의 추억 온니 20대만을 위한!! 그런 해외탐방 프로그램 없을까?- 아이쿠스란? ICOOS International COmmunicative Organization Shares Cultures and Dream with World friends 세상밖으로 여행을 떠나 새로운 문화를 배우고 친구와 함께 꿈을 찾자!- 유럽 드리머즈란? 20대 청춘들이 의미 있는 시간을 만들 수 있는데 초점을 맞춰 최선을 다합니다. 단순한 대외활동 프로그램이 아닌, 지금까지 존재하지 않았던 20대 청춘들을 위한  국내 최초의 최고의 대외활동(해외탐방) 프로그램이라고 자부합니다. 유럽 여행(6개국 9개 도시) + 경력(안녕코리아축제) + 계속되는 인연(발대식, 수료식) 3가지의 비전을 갖고 프로그램을 진행합니다.      ○ 기간 및 일정- 모집기간 : 2020년 02월 ~ 선착순 마감   ○ 지원자격- 온니 20대만!   ○ 활동주제- 유럽 자유여행 + 한국 문화 홍보활동   ○ 활동내용- 유럽 여행(6개국 9개도시) + 경력(안녕코리아축제) + 계속되는 인연(발대식, 수료식) 3가지의 비전을 갖고 프로그램을 진행합니다.   ○ 접수방법- 온라인 접수 : http://icoos.kr/92   ○ 혜택내역1) WEST 런던대학교 문화예술 자격증 발급 2) 아이쿠스 ""안녕코리아축제"" 공로상3) 우수참가자 수료식에서 수상 진행   ○ 유의사항- 참가비 340만원(항공비 불포함 230만원) 03월 12일까지 할인   ○ 문의- 전화 : ☎ 02-598-6903- 카카오톡 : 아이쿠스   ○ SNS- 페이스북 : https://www.facebook.com/icoos- 인스타그램 : https://www.instagram.com/icoos1207/- 유튜브 : https://www.youtube.com/1207icoos- 아이쿠스 커뮤니티 : http://icoos.co.kr/      선착순 마감입니다. 모집일정보다 일찍 끝날 수 있으니 서둘러주세요!","['대외활동', '사회', '미술']"
12,13,[대우건설] ﻿대우건설 대학생 홍보대사 17기 모집,https://linkareer.com/activity/44215,대우건설,8/28/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-071526327603950_content.png,"대우건설 대학생 홍보대사 17기 모집‘대우건설 대학생 홍보대사’는 2009년부터 활동을 시작한 건설회사 최초의 대학생 홍보대사입니다. 지난 1기부터 16기까지 20대 대학생을 주체로 한 진정성 있는 브랜드 마케팅 활동을 진행해왔습니다.코로나 이슈로 인해 17기에 한해서 다양한 언택트 PR 활동 및 CSR 활동을 전개할 예정이며 대우건설의 가치를 녹여낸 톡톡튀는 아이디어를 공모하여 실현하겠습니다.1. 활동 내용1) 대대홍 17기 언택트 CSR / PR 활동 제안 공모전(선발 미션)2) 대우건설 및 푸르지오 온라인 PR 활동3) 언택트 CSR 활동 미션2. 모집 인원 및 대상- 인원 : 60명- 자격 : 국내외 대학(2년제, 4년제) 재학생 및 휴학생개인 또는 팀(최대 3인)으로 응모 가능※ 환영하는 분대우건설에 대한 관심 및 열정을 보유하고 있는 분상상하며 적극적으로 활동에 참여 할 수 있는 분도전정신과 책임감이 있는 분블로그 카페 SNS 등 개인 채널 운영을 활발하게 하는 분영상 사진 디자인 등에 관심 및 소질이 있는 분3. 공모 부문 및 규격아래 부문 중 1개 선택하여 아이디어 공모 참여 및 지원1) 언택트 CSR 부문- 대대홍 17기가 활동 가능한 언택트 CSR 활동 제안(단, 대우건설 또는 대대홍과 연계성 있어야 함)2) 언택트 PR 부문- 대대홍 17기가 활동 가능한 언택트 PR 활동 제안(아래 주제 중 택 1)1안) ‘정대우 인플루언서 만들기’ 기획안 및 콘텐츠 아이디어2안) 온라인을 활용한 푸르지오 브랜드 홍보 방안3안) 온라인을 활용한 대우건설 기업PR 방안※ 대대홍 17기에 한하여 1차 서류 전형을 공모전으로 대체합니다.※ 대대홍 17기 활동 불가 시 합격이 취소될 수 있습니다.3) 공모 규격작성SW : 파워포인트분량 총 20매 이내(용량 최대 10MB), 기준 초과시 심사 제외4. 공모전 시상내역- 최우수 1인 또는 팀, 장학금 100만원- 우수 1인 또는 팀, 장학금 50만원- 장려 3인 또는 팀, 장학금 각 30만원※ 시상은 대대홍 17기 온라인 발대식과 동시에 진행됩니다.※ 선정된 아이디어는 대대홍 17기 운영에 활용 될 예정입니다.※ 17기 활동 라운드별 우수자/우수팀 및 최종 우수자/우수팀 장학금은 별도 지급됩니다.5. 지원 기간 및 방법- 기간 : 2020년 8월 7일(금) ~ 8월 28일(금)- 방법 : 모집페이지( https://www.dwencddh.com )를 통해 지원서 작성※ 지원서에 잘못된 정보 기재 시 이에 대한 책임은 지원자에게 있으므로 유의해 주세요.6. 심사 및 발표1차 합격자 발표 : 2020년 9월 4일(금)2차 온라인 PT 및 면접 : 2020년 9월 9일(수) ~ 10일(목)최종 합격자 발표 : 2020년 9월 11일(금)※ 상기 일정은 내부 사정에 따라 변경될 수 있습니다.※ 1차 평가 합격자에 한해 2차 온라인 PT 및 면접 실시합니다.7. 활동기간온라인 발대식 및 OT : 2020년 9월 18일(금)17기 활동 : 2020년 9월 ~ 12월온라인 해단식 : 2020년 12월 23일(수)※ 위 일정은 일부 변경될 수 있습니다8. 활동자 특전- 라운드별 활동비 제공- 라운드별 우수 활동 팀·개인 시상 및- 최종 우수팀 및 개인 우수자 장학금 제공- 명함 / 단체복지급- 수료증 발급(최종 수료자 限)9. 문의사항대우건설 대학생 홍보대사 공식블로그(https://blog.naver.com/dwencpr)에서 자세한 내용을 참조해주시기 바랍니다.기타 궁금한 사항은 운영사무국 메일 및 유선 문의 바랍니다.E-mail. dwencpr13@gmail.com / Tel. 02-6959-1741","['대외활동', '경영', '봉사']"
13,14,제 4회 청년의날 체험평가단 대-모집!,https://linkareer.com/activity/43031,(사)청년과미,8/29/2020,,"""놀면서 스펙 쌓자!""⭐제 4회 청년의 날 체험평가단 대-모집⭐✨즐겁게 놀고! 봉사시간도 받고!✨올 여름은 청년의 날과 시원하게 함께 해요!(사)청년과미래와 많은 청년들의 노력으로 2020년부터 청년의 날이 법정기념일로 지정된 지금! 우리들의 축제를 함께하지 않을래요?❣️활동 특전❣️✔️국회의원과 청년과미래 명의 공로상 수여 (우수활동자) ✔️제 4회 대한민국 청년의날 활동인증서 발급✔️1365 자원봉사 시간 지급 (16시간)모집기간 : 2020.7.19 ~ 2020.8.29모집대상: 제한없음(대한민국 청년 누구나!)활동기간: 2020.9.12.토(시간 추후 공지)참가 신청: 구글 폼 주소 또는 포스터에 기재된 QR 코드https://docs.google.com/forms/d/e/1FAIpQLSegFuU6NuuLPl98L84p9bZSReVgvIh8DdBATRi5kD66W-oN1g/viewform?usp=pp_url사전교육-교육일정: 2020.8.3~2020.9.5-교육횟수: 2회 필수(온라인 1회, 오프라인 1회)  → 오프라인 날짜 선택 추후 공지문의1. youthday20@gmail.com2. 02-780-3939(청년과미래)3. 카카오 플러스 친구 '청년과미래'4. 청년과미래 홈페이지 www.ynf.or.kr5. 카카오톡 오픈채팅 https://open.kakao.com/o/s8mALmmc★체험평가단 지원하신 분들은 추후 카카오톡 단톡방에 상시 초대 예정입니다. 단톡방에서는 사전교육, 체험평가단에 대한 안내사항, 공지사항 전달 등으로 사용될 예정입니다. 단톡방과 관련된 내용은 초대된 후 다시한번 안내해 드리겠습니다.★","['대외활동', '미술', '봉사']"
14,15,외교부  9기 글로벌 녹색성장 서포터즈 모집,https://linkareer.com/activity/44768,외교부,9/4/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-181329199475230_content.png," 
■ 모집 내용 

- 신청대상 : 
국내외 대학생 및 대학원(석사과정) 재학생
환경에 대한 중요성 인식과 글로벌 소통에 관심이 많은 청년
3인 1팀, 팀 지원만 가능합니다.
- 서류접수 : 2020.08.18(화) ~
2020.09.04(금)
- 서류 합격자 발표 : 2020.09.08(화)
- 면접 전형 : 2020.09.11(금) (영어질의응답
2~3개)
- 최종 합격자 발표 : 2020.09.15(화)
- 발대식 : 2020.09.18(금)
 
■ 활동내용 
- 활동기간 : 2020.09 ~ 2020.11 (약 3개월 간)
- 강의 및 세미나를 포함한 발대식 참가 및 정기모임(2회)
- 글로벌 청년 기후 챌린지 참여 : 2020.11.08(일) ~ 13(금)  4박 5일
- 수료식 : 2020.11.27(금)
- 개인 및 팀미션 수행 
Ex) SNS 콘텐츠 제작(카드뉴스 및 영상 등), 환경 관련 기관 방문
 
■ 활동 혜택 
- 전과정 이수자 외교부 장관 명의 글로벌 녹색성장 서포터즈 수료증 수여
- (최)우수 서포터즈 3인 선발 2021 환경분야 국제회의 참석 지원
- (우수 서포터즈에) P4G정상회의, 세계 푸른하늘의날 행사 등 국제행사 참여 기회 제공
- 활동비 지급


■ 지원 방법 
- 외교부 홈페이지( http://www.mofa.go.kr/www/brd/m_4075/view.do?seq=368423) 첨부파일 지원서 다운로드
- 유의사항 및 제출서류 등을 숙지 후, https://bit.ly/녹색성장서포터즈 제출
* 5MB 이상 파일, greensupporters@naver.com 이메일 제출
* 파일명은 날짜_이름(예시_200904_홍길동)으로 제출

※ 상기 안내된 일정은 코로나19 동향에 따라 변동될 수 있습니다.
 
■ 문의사항 
- TEL : 운영사무국 02-2138-2018 (평일오전
10:00 ~ 17:00)
- E-MAIL : greensupporters@naver.com 문의","['대외활동', '경영', '과학']"
15,16,LG생활건강 빌려쓰는 지구스쿨 대학생 크리에이터 기자단 7기 모집,https://linkareer.com/activity/44584,LG생활건강,8/25/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-131031086520910_content.png,,"['대외활동', '과학']"
16,17,"[2020 하반기 취업대비반] 구글, 네이버 현직자와 함께하는 영업·마케팅 직무역량캠프 (feat. 루키즈 캠퍼스)",https://linkareer.com/activity/43392,루키즈 캠퍼스,8/25/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-07-271537227315120_content.png,"[외국계/대기업 취업대비반] 구글, 네이버 현직자와 함께하는 영업·마케팅 직무역량캠프(feat. 루키즈 캠퍼스)벌써 8월?2020년도 하반기 공채가 코앞으로 다가왔죠.코로나19로 조용했던 상반기 채용시장, 하반기는 나아지겠죠?한달 뒤면 시작할 하반기
채용, 루키즈 캠퍼스와 직무역량 키우고 전략적으로 대비하자!출처: 루키즈 캠퍼스 몇 개 없는 채용공고에 지원하려고이력서, 자기소개서를 작성하려고 보니..자소서 문항 1: “본 기업과 직무에 대한 지원동기를 작성하시오.”자소서 문항 2: “본 직무와 관련된 경험을 서술하시오.”자소서 문항 3: “다른 사람들과 협업한 경험을 서술하고 도중에 어려움을 겪었던 부분과 어떻게 극복했는지 서술하시오.”#자소서포비아
#자소설 #이제 그만 직무경험이 없어 고민하는 여러분들을 위한
프로그램! 루키즈 캠퍼스 취업 전문 컨설턴트분들과의
영업·마케팅 직무역량강화 교육을 토대로실제 구글, 네이버
현직자와의 현직자 멘토링에 이어자기소개서 소재로 사용할
수 있는 온라인 2주 인턴: 모의사원 프로젝트까지! 전 참여자 대상 AI 자소서 분석권 제공!수료자 대상 원격 인턴십
수료증 발급!수료자 대상 글로벌 기업
탐방 & 연계 기회까지! 더 이상의 취업공백기는
No More,더 이상의 취업준비는 No More,직무역량 강화하고 2020년도 하반기에는 취업하자! 꼭! 
마감 전 신청하러 가기: https://forms.gle/HPqLcsW7oQUaNoC1","['대외활동', '경영', '경영']"
17,18,사단법인 청년과미래 정회원 모집,https://linkareer.com/activity/32354,사단법인 청년과미래,12/31/2020,,"청년과미래에서새로운 역사! 가슴 벅찬 미래!함께 그려나갈 정회원을 모집합니다.회원신청 바로가기 : http://www.ihappynanum.com/Nanum/B/5SYSTOD20K혹은 청년과미래 홈페이지(www.ynf.or.kr)회원횔동- 청년과미래 회원 워크숍(연 1회)- 청년네트워킹파티(상, 하반기)- 대한민국 청년의 날 축제 등 청년과미래의 모든 사업- 지역별 모임 등 모든 활동 중 선택 참여모집개요모집기한 : 상시모집문의 : 02-780-3939월회비 : 20대(1만원), 30대(2만원), 40대(3만원), 후원회원(제한 없음)활동계획- (사)청년과미래 임원 선정 시 가산점 부여- (사)청년과미래의 모든 행사 무료 제공'글로벌 사업은 제외'- 1365 자원봉사 시간 제공(활동내역에 따라 상이)- 성실활동자는 공로상 및 청년코인 지급- 진로, 취업, 진학 시 추천서 발급 불가능 할 것 같았던 대한민국 청년들의 염원, 청년의 날!수 많은 청년들과 함께 법정기념일로 만들었습니다.더욱 큰 도약을 위해 청년들이 한번 더 힘을 뭉칠 때입니다.","['대외활동', '사회', '봉사']"
18,19,대학알리 수습기자/PD 모집,https://linkareer.com/activity/41876,대학알리,9/30/2020,,"비영리독립언론 대학알리에서 수습기자/PD를 모집합니다.- 지원하기https://bit.ly/univallirecruit-‍ 대학알리 소개 노션https://bit.ly/univalli- 대학알리 홈페이지https://univalli.com/대학알리가 뭔가요?<대학알리>는 학교에 소속된 학보사라는 한계를 넘어 대학으로부터 자유로운 편집권을 가지고 언론자유를 실현하기 위해 창간되었으며, 보다 자주적인 대학 공동체를 위해 대학생의 알 권리와 목소리를 보장하는 비영리독립언론입니다. 공익을 위한 개인들의 연대체이자 비영리 활동 플랫폼의 성격을 가지고 있으며, 대학별 독립언론 네트워크 도 운영하고 있습니다.- 이런 분과 함께하고 싶습니다.대학, 청년사회의 이야기를 취재하는 데 관심이 많으신 분대학언론을 퇴직하고 남은 학기동안 활동할 곳을 찾으시는 분기자 및 에디터를 지망하는데 포트폴리오와 실력을 쌓을 곳을 찾으시는 분언론사나 비영리단체를 직접 만들어나가는 경험을 해보고 싶으신 분*휴학생, 재학생, 수료생 무관*대학언론 유경험자 우대- 이런 걸 만듭니다.문제제기를 넘어 해결책을 제시하는 콘텐츠독자들로 하여금 사유하고 연대와 행동에 나설 수 있게 하는 콘텐츠타인의 목소리를 듣고 그 서사, 삶, 맥락를 헤아려볼 수 있는 콘텐츠개인의 서사를 조명하여 사회의 문제를 환기할 수 있는 콘텐츠독자의 마음에 공명을 일으키고, 그것을 모아 변화를 이루는 콘텐츠대학 공동체가 자신의 속한 사회의 문제를 해결하는 데 자신감을 가질 수 있는 콘텐츠아젠다를 끝까지 팔로잉하고, 변화를 추적 관리하는 콘텐츠나에 대해서, 내가 속한 공동체에 대해서 깊게 고민하고 나와 우리에 대해 얘기하는 콘텐츠- 메리트는 아래와 같습니다.대학알리는 당신과 연대하는 공동체입니다.대학알리에는 다양한 사람들이 즐겁게 활동하고 있습니다.내가 쓴 기사가 포털사이트와 SNS에 유통됩니다.수습 과정이 끝나면 명함, 뱃지 등 웰컴키트가 제공됩니다.6개월 이상 활동 시 활동증명서를 발행할 수 있습니다.- 문의 방법은 이렇게 해주세요.페이스북에 '대학알리' 페이지를 검색하여 문의인스타그램에 'univallipress' 계정을 검색하여 문의대학알리에 이메일(univallipress@gmail.com) 보내기","['대외활동', '경영']"
19,20,대한민국 '로컬 크리에이터' 大모집,https://linkareer.com/activity/39287,라이크어로컬,08/23/2020,,"중화권 여행객에게한국의 현지 문화를 널리 알릴 수 있도록 '로컬 소모임 또는 체험 상품' 을 기획하고 운영할'로컬 파트너????' 찾습니다한국 로컬 현지인 신분으로 외국인과 함께할 수 있는특별 로컬 모임을 직접 기획해보세요! 자유여행 트랜드가 대세인 만큼, 한국현지인 포함 외국인 모두 로컬지역에서의 특별한 경험을 하고 싶어합니다.개성 가득한 모임을 많이 신청 할 수록 대한민국의 로컬 문화를 활성화 시킬 수 있고,많은 분들에게 특별한 시간과 경험을 느끼게 할 수 있어요.본인의  관심사 또는 다른 친구들과 함께 해보고 싶은 것을 기획해보고 한국의 로컬문화를 연결하여 기존에 없는 새로운 상품을직접 운영해보세요.한국의 로컬문화를 이끌 로컬 크리에이터 분들께 한국원워에서는 많은 부분을 적극 지원해드릴게요 ????????[자격요건]1.여러 외국인 친구들과 함께 하는 로컬 소모임(체험상품)을 운영하고 싶은 누구나!2.특별한 로컬 소모임(체험상품)을 운영하며 특별한 경험의 기회를 가지고 싶으신 분3.韩国问我 한국 로컬 정보를 잘 아는 유저*韩国问我 서포터즈 우대 [신청절차]1.앱 내 신청서 작성하기자격요건을 해당 되시는 분들은 앱내 간단한 로컬크리에이터 신청서를 작성해서 제출해주시면 됩니다.간단한 신청 절차지만 성심성의껏 작성해주시면 추후 진행되는 인터뷰에서 더 즐겁고 원할하게 대화를 나눌 수 있어요2.온라인 또는 오프라인 인터뷰신청자를 대상으로 영업일 기준 2일 이내 이메일로 인터뷰 일정과 관련된 부분 안내 드립니다.인터뷰의 경우 신청자의 희망시간 및 담당자 가능시간을 조율하여 진행됩니다.오프라인 인터뷰를 원칙으로 하되, 불가피한 상황에서는 온라인으로 대체되며,온라인의 경우 월-금10:00-17:00에 진행됩니다.인터뷰 대략적인 시간은 최소 15분에서 최대30분정도 소요됩니다.3.서류 최종 제출(필수)상품 상세내용 제출-본인소개(프로필)-모임 또는 체험상품 상세 소개(일정,특장점,장소,포함 및 불포함사항,주의사항 등)-모임(체험상품)과 관련된 사진 (해상도가 높은 사진 추천)(필수)신분증 사본 (필수)정산 계좌 통장 사본 (신분증과 일치)[추가혜택]1.프로필 하단 로컬 인증 뱃지 2.로컬 가이드 타이틀 지급3.상품 페이지 내 소모임 또는 상품 업로드4.로컬 크리에이터 프로필 제작 상품 상세 페이지 디자인 지원5.韩国问我app 상품 홍보 지원6.우수 크리에이터 대상  중국 sns 추가 홍보 지원[문의]韩国问我운영팀(월-금 10:00-18:00) support@wenwo.co.kr솔직하고 다채로운 한국의 모습을 알리고 싶거나재미있는 모임을 하고 싶으면서, 동시에 수익도 얻을 수 있는 ????????‍♂️로컬 크리에이터????????‍♀️! 여러분의 아이디어가 실현 될수 있도록 도와드릴게요✨","['대외활동', '사회', '미술']"
