index,urls,title,description,info,image,tags
12,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=513,하계방학 자기소개서 첨삭클리닉,"
본 페이지는 '2020학년도 하계방학 자기소개서 첨삭클리닉'신청페이지입니다.

본 페이지의 접수기능으로는 강사별/일자별 선착순 신청이 불가하여
아래의 링크를 통해 신청을 받고 있으니 착오 없으시길 바랍니다.

URL: https://docs.google.com/forms/d/e/1FAIpQLSfeyglN0kbSFQCjpriorKXai3W36tyS6GACuohl83vxZM4d7A/viewform?usp=sf_link

※신청절차
- (1/3)상단 구글 링크에서 기본정보 입력
- (2/3)기본정보 입력 마지막 화면에 안내된 네이버밴드 링크를 통해 첨삭신청
- (3/3)첨삭신청 하단에 안내된 구글 링크를 통해 자소서 업로드

※ (중요)유의사항
- 본 프로그램은 하단의 '지원하기'를 통한 신청이 아니라, 상단의 링크를 통해 신청하는 것임에 유의
- (2/3)네이버 밴드 가입시 닉네임을 반드시 '(학번뒤3자리)이름(중간글자생략)'으로 표기할 것 ex (123)홍*동
  위와 같이 설정하지 않을 경우 제출된 기본정보-신청내역 매칭불가→임의 취소처리



",하계방학 자기소개서 첨삭클리닉접수기간                                        2020.08.07 10시~ 2020.08.31 00시지원가능 접수방법온라인접수선발방법선발세부일정진행일시2020.08.31 00시~ 2020.08.31 00시진행장소온라인신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/08/09e19f82-ab59-497d-8504-e363942aa0e7.png,취업
13,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=512,현직 교우와 함께하는 실무과제형 취업스터디 5기(2차),"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 5기(2차)' 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.
 ※신청 전 하단의 첨부파일 확인 필수

2. 신청 시 같은 시기에 진행되는 '온라인 선배와의 만남'과 헷갈리지 않도록 유의하시기 바랍니다.

3. 조장 희망자는 우선 편성하나 희망자가 많을 경우 조장으로 선정되지 않을 수 있고, 조장을 희망했더라도 해당 조에 지원자가 많을 경우는 희망회차로 편서오디지 않을 수 있습니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.



","현직 교우와 함께하는 실무과제형 취업스터디 5기(2차)접수기간                                        2020.08.03 10시~ 2020.08.06 10시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.10 00시~ 2020.08.21 00시진행장소개별진행신청 / 정원118명/200명접수시 필요항목조장 희망여부(희망자는 우선 편성) 참여 희망 횟수(1~3까지 입력, 중복참여 희망자는  희망지망 내 중복편성) [필수]1지망_번호/산업명으로 기입 ex) 12/에너지 [선택]2지망_번호/산업명으로 기입_없을 경우 '없음' 입력[선택]3지망_번호/산업명으로 기입_없을 경우 '없음' 입력",https://job.korea.ac.kr/repository/uploadfiles/editor/07/986e8c83-8296-494b-ad25-e47111730216.png,취업
14,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=511,하계방학 온라인 선배와의 만남(2차),"
본 페이지는 '2020학년도 하계방학 온라인 선배와의 만남(2차)' 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.
 ※신청 전 하단의 첨부파일 확인 필수

2. 신청 시 같은 시기에 진행되는 '현직 교우와 함께하는 실무과제형 취업스터디'와 헷갈리지 않도록 유의하시기 바랍니다.

3. 조장 희망자는 우선 편성하나 희망자가 많을 경우 조장으로 선정되지 않을 수 있고, 조장을 희망했더라도 해당 조에 지원자가 많을 경우는 희망회차로 편성되지 않을 수 있습니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.



","하계방학 온라인 선배와의 만남(2차)접수기간                                        2020.08.03 10시~ 2020.08.06 10시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.10 00시~ 2020.08.21 00시진행장소개별진행신청 / 정원159명/300명접수시 필요항목조장 희망여부(희망자는 우선 편성) 참여 희망 횟수(1~3까지 입력, 중복참여 희망자는  희망지망 내 중복편성) [필수]1지망_번호/기업명으로 기입 ex) 6/SK [선택]2지망_번호/기업명으로 기입_없을 경우 '없음' 입력[선택]3지망_번호/기업명으로 기입_없을 경우 '없음' 입력",https://job.korea.ac.kr/repository/uploadfiles/editor/07/34360115-9734-4bb9-822f-5e11605a3820.png,취업
16,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=509,현직 교우와 함께하는 실무과제형 취업스터디 5기(1차),"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 5기(1차)' 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.
 ※신청 전 하단의 첨부파일 확인 필수

2. 신청 시 같은 시기에 진행되는 '온라인 선배와의 만남'과 헷갈리지 않도록 유의하시기 바랍니다.

3. 조장 희망자는 우선 편성하나 희망자가 많을 경우 조장으로 선정되지 않을 수 있고, 조장을 희망했더라도 해당 조에 지원자가 많을 경우는 희망회차로 편서오디지 않을 수 있습니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.



","현직 교우와 함께하는 실무과제형 취업스터디 5기(1차)접수기간                                        2020.07.27 10시~ 2020.07.30 11시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.03 00시~ 2020.08.14 00시진행장소개별진행신청 / 정원136명/200명접수시 필요항목조장 희망여부(희망자는 우선 편성) 참여 희망 횟수(1~3까지 입력, 중복참여 희망자는  희망지망 내 중복편성) [필수]1지망_번호/산업명으로 기입 ex) 16/식품 [선택]2지망_번호/산업명으로 기입_없을 경우 '없음' 입력[선택]3지망_번호/산업명으로 기입_없을 경우 '없음' 입력",https://job.korea.ac.kr/repository/uploadfiles/editor/07/3b180473-fd17-4899-95d6-78e13c253f78.png,취업
17,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=508,하계방학 온라인 선배와의 만남(1차),"
본 페이지는 '2020학년도 하계방학 온라인 선배와의 만남(1차)' 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.
 ※신청 전 하단의 첨부파일 확인 필수

2. 신청 시 같은 시기에 진행되는 '현직 교우와 함께하는 실무과제형 취업스터디'와 헷갈리지 않도록 유의하시기 바랍니다.

3. 조장 희망자는 우선 편성하나 희망자가 많을 경우 조장으로 선정되지 않을 수 있고, 조장을 희망했더라도 해당 조에 지원자가 많을 경우는 희망회차로 편성되지 않을 수 있습니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.



","하계방학 온라인 선배와의 만남(1차)접수기간                                        2020.07.27 10시~ 2020.07.30 11시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.03 00시~ 2020.08.14 00시진행장소개별진행신청 / 정원172명/300명접수시 필요항목조장 희망여부(희망자는 우선 편성) 참여 희망 횟수(1~3까지 입력, 중복참여 희망자는  희망지망 내 중복편성) [필수]1지망_번호/기업명으로 기입 ex) 5/KT [선택]2지망_번호/기업명으로 기입_없을 경우 '없음' 입력[선택]3지망_번호/기업명으로 기입_없을 경우 '없음' 입력",https://job.korea.ac.kr/repository/uploadfiles/editor/07/01496024-023b-4735-bea4-164ee5186e2a.png,취업
23,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=502,(8.10 10:00까지 신청기간 연장) 하계방학 기업직무적성검사 대비특강,"
본 페이지는 '2020학년도 하계방학 기업직무적성검사 대비특강'신청페이지입니다.

신청 후 빠른 결제를 위하여 별도의 페이지에서 신청을 받고 있으니
아래의 링크에서 신청해주시기 바라며,
 
(본 게시글 제일 아래의 '지원하기' 버튼을 누르는 것이 아니고 
아래 1, 2, 3의 링크를 클릭하여 신청, 지원하는 것임에 유의하시기 바랍니다)

신청페이지 및 홍보물 등에서 안내한 내용의 미숙지로 인한 불이익은 책임지지 않으니 유념하시기 바랍니다.

1. 기본(참가비 10,000원)
https://bbs.jobplat.co.kr/app/view/36

2. 추가 시험(시험당 3,000원)
- LG: https://bbs.jobplat.co.kr/app/view/38
- SK: https://bbs.jobplat.co.kr/app/view/39
- CJ: https://bit.ly/396p55n

3. 교재신청(택배비 포함 20,000원) 
https://bbs.jobplat.co.kr/app/view/37
※교재신청자에게는 대기업 직무적성검사 온라인 강의(총19강) 제공(시중가 99,000원)




",(8.10 10:00까지 신청기간 연장) 하계방학 기업직무적성검사 대비특강접수기간                                        2020.07.17 00시~ 2020.08.06 23시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.10 14시~ 2020.08.31 23시진행장소온라인신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/07/14718789-7cfe-41c7-ad72-1468282499d7.png,취업
24,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=501,대기신청_하계방학 면접역량 강화클리닉,"
본 페이지는 '2020학년도 하계방학 면접역량 강화클리닉'
대기자 신청페이지입니다.

1. 본 페이지는 '대기자' 신청페이지입니다. 희망하는 일시의 신청이 마감된 경우에만 신청해주시기 바랍니다.

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.

3. 취소자가 발생하면 개별연락드립니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.




",대기신청_하계방학 면접역량 강화클리닉접수기간                                        2020.07.28 10시~ 2020.08.03 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.03 10시~ 2020.08.07 17시진행장소SK미래관 330호신청 / 정원24명/50명접수시 필요항목본 페이지는 하계방학 면접역량 강화클리닉 '대기신청' 페이지입니다. 대기 신청희망 면접명1 대기 신청희망 면접명2 대기 신청희망 면접명3,https://job.korea.ac.kr/repository/uploadfiles/editor/07/980191a0-1d42-4097-bb23-19a34636c7d5.png,취업
25,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=500,8/7(금) 모의 원데이면접_하계방학 면접역량 강화클리닉,"
본 페이지는 '2020학년도 하계방학 면접역량 강화클리닉'
모의원데이면접(8.7(금)) 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.
※신청 후 취소: careersvc@korea.ac.kr 로 '이름/학번/연락처/취소사유' 송부

3. 면접 진행을 위한 정보(관심 산업/기업/직무, 취업준비도, 이력서, 자기소개서 등)는 추후 요청드릴 예정입니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.




",8/7(금) 모의 원데이면접_하계방학 면접역량 강화클리닉접수기간                                        2020.07.22 10시~ 2020.07.23 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.07 10시~ 2020.08.07 17시진행장소SK미래관 330호신청 / 정원23명/24명접수시 필요항목본 페이지는 '모의 원데이면접' 신청페이지입니다. 기타 안내/유의사항 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.,https://job.korea.ac.kr/repository/uploadfiles/editor/07/e3d9fd33-d47c-4456-8b07-5d937f8b6c68.png,취업
26,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=499,8/5(수)~8/6(목) 모의 외국계기업면접_하계방학 면접역량 강화클리닉,"
본 페이지는 '2020학년도 하계방학 면접역량 강화클리닉'
모의 외국계기업면접(8.5(수)~8.6(목)) 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.
※신청 후 취소: careersvc@korea.ac.kr 로 '이름/학번/연락처/취소사유' 송부

3. 참여일정이 확정된 후, 면접 진행을 위한 정보(관심 산업/기업/직무, 취업준비도, 레주메, 커버레터 등)를 요청드릴 예정입니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.




","8/5(수)~8/6(목) 모의 외국계기업면접_하계방학 면접역량 강화클리닉접수기간                                        2020.07.22 10시~ 2020.07.23 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.05 10시~ 2020.08.06 17시진행장소SK미래관 330호신청 / 정원8명/8명접수시 필요항목본 페이지는 '모의 외국계기업면접' 신청페이지입니다. 기타 안내/유의사항 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (모의일반면접/모의외국계기업면접 동시 진행) 두 면접에 모두 참여를 희망하는 학생은 각 면접 신청시 참여가능 회차를 다르게 입력할 것 [일정 확정용] 모의 외국계기업면접 1차, 2차 중 참여가능한 회차(전체)",https://job.korea.ac.kr/repository/uploadfiles/editor/07/33b160df-615a-40ee-afde-2c5b894f37dc.png,취업
27,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=498,8/5(수)~8/6(목) 모의일반(역량/인성)면접_하계방학 면접역량 강화클리닉,"
본 페이지는 '2020학년도 하계방학 면접역량 강화클리닉'
모의일반(역량/인성)면접(8.5(수)~8.6(목)) 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.
※신청 후 취소: careersvc@korea.ac.kr 로 '이름/학번/연락처/취소사유' 송부

3. 참여일정이 확정된 후, 면접 진행을 위한 정보(관심 산업/기업/직무, 취업준비도, 이력서, 자기소개서 등)를 요청드릴 예정입니다.

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.




","8/5(수)~8/6(목) 모의일반(역량/인성)면접_하계방학 면접역량 강화클리닉접수기간                                        2020.07.22 10시~ 2020.07.23 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.05 10시~ 2020.08.06 17시진행장소SK미래관 330호신청 / 정원39명/40명접수시 필요항목본 페이지는 '모의일반면접' 신청페이지입니다. 기타 안내/유의사항 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (모의일반면접/모의외국계기업면접 동시 진행) 두 면접에 모두 참여를 희망하는 학생은 각 면접 신청시 참여가능 회차를 다르게 입력할 것 [일정 확정용] 모의일반면접 1차, 2차 중 참여가능한 회차(전체) [특강 내용 구성용] 일반면접 관련 애로/궁금사항",https://job.korea.ac.kr/repository/uploadfiles/editor/07/5087a9b4-06cf-4350-9d6f-d145a3c2477b.png,취업
28,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=497,8/4(화) 모의토론면접_하계방학 면접역량 강화클리닉,"
본 페이지는 '2020학년도 하계방학 면접역량 강화클리닉'
모의토론면접(8.4(화)) 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.
※신청 후 취소: careersvc@korea.ac.kr 로 '이름/학번/연락처/취소사유' 송부

3. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.




","8/4(화) 모의토론면접_하계방학 면접역량 강화클리닉접수기간                                        2020.07.22 10시~ 2020.07.23 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.04 10시~ 2020.08.04 17시진행장소SK미래관 330호신청 / 정원23명/24명접수시 필요항목본 페이지는 '모의토론면접' 신청페이지입니다. 기타 안내/유의사항 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. [조편성 참고용] 취업희망 산업/기업/직무 [조편성 참고용] 희망 산업/기업/직무 이해도(최하1점, 최상5점) [조편성 참고용] 토론면접 경험 유무[특강 내용 구성용] 토론면접 관련 애로/궁금사항",https://job.korea.ac.kr/repository/uploadfiles/editor/07/257f197f-2ac4-4de5-ad2f-198d881afdfc.png,취업
29,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=496,8/3(월) 모의PT면접_하계방학 면접역량 강화클리닉,"
본 페이지는 '2020학년도 하계방학 면접역량 강화클리닉'
모의PT면접(8.3(월)) 신청페이지입니다.

1. 안내/유의사항을 정확하게 확인해주시기 바랍니다. 미숙지로 인한 불이익에 대해서는 책임지지 않습니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.
※신청 후 취소: careersvc@korea.ac.kr 로 '이름/학번/연락처/취소사유' 송부

3. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 '이름/학과/학번/연락처/신청시작성항목'을 전달해주시기 바랍니다.




","8/3(월) 모의PT면접_하계방학 면접역량 강화클리닉접수기간                                        2020.07.22 10시~ 2020.07.23 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.08.03 10시~ 2020.08.03 17시진행장소SK미래관 330호신청 / 정원24명/24명접수시 필요항목본 페이지는 '모의PT면접' 신청페이지입니다. 기타 안내/유의사항 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. [조편성 참고용] 취업희망 산업/기업/직무 [조편성 참고용] 희망 산업/기업/직무 이해도(최하1점, 최상5점) [조편성 참고용] PT면접 경험 유무[특강 내용 구성용] PT면접 관련 애로/궁금사항",https://job.korea.ac.kr/repository/uploadfiles/editor/07/119c9fd4-cb62-4eb5-a3cd-d2d73cf31f46.png,취업
30,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=495,커리어워크숍 - 면접스킬 7/30(목) 참가자 모집,"
 면접 비경험자들을 위한 과정이오니 신청 시 참고하시기 바랍니다. 






  
","커리어워크숍 - 면접스킬 7/30(목) 참가자 모집접수기간                                        2020.07.23 09시~ 2020.07.28 15시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.07.30 13시~ 2020.07.30 15시진행장소온라인 진행 예정 / 교육이 가능한 조용한 환경을 확보해 주시기 바랍니다.신청 / 정원5명/5명접수시 필요항목참가자 서약  -  본인은 코로나19 대응을 위한 온라인 비대면 워크숍 기간 동안 원활한 강의 진행을 위해 아래와 같이 임할 것을 서약합니다. 1. 본인은 카메라 촬영 각도를 유지하고, 복장 단정, 워크숍 진행 중 이동 금지 등 성실한 수업 태도를 유지하겠습니다.(예/ 아니오 로 응답) 2. 교육 내용에 대해 녹음이나 녹화를 하지 않을 것이며, 워크숍 중에 공유되는 자료는 개인적인 목적으로만 사용하며 외부로 배포하지 않겠습니다. (*동의하지 않을 경우 해당 서비스를 받을 수 없습니다.) (예/ 아니오 로 응답) (싱글라인)",https://job.korea.ac.kr/repository/uploadfiles/editor/07/79e2d4b8-9850-4224-8228-f8cc66460dff.png,취업
31,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=494,커리어워크숍 - 자기소개서 작성 Ⅱ  7/28(화) 참가자 모집,"



","커리어워크숍 - 자기소개서 작성 Ⅱ  7/28(화) 참가자 모집접수기간                                        2020.07.21 09시~ 2020.07.24 15시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.07.28 13시~ 2020.07.28 15시진행장소온라인 진행 예정 / 교육이 가능한 조용한 환경을 확보해 주시기 바랍니다.신청 / 정원5명/5명접수시 필요항목참가자 서약  -  본인은 코로나19 대응을 위한 온라인 비대면 워크숍 기간 동안 원활한 강의 진행을 위해 아래와 같이 임할 것을 서약합니다. 1. 본인은 카메라 촬영 각도를 유지하고, 복장 단정, 워크숍 진행 중 이동 금지 등 성실한 수업 태도를 유지하겠습니다.(예/ 아니오 로 응답) 2. 교육 내용에 대해 녹음이나 녹화를 하지 않을 것이며, 워크숍 중에 공유되는 자료는 개인적인 목적으로만 사용하며 외부로 배포하지 않겠습니다. (*동의하지 않을 경우 해당 서비스를 받을 수 없습니다.) (예/ 아니오 로 응답) (싱글라인)",https://job.korea.ac.kr/repository/uploadfiles/editor/07/756d53e4-60fa-4eb3-ad70-7c94bb300d96.png,취업
32,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=493,커리어워크숍 - 자기소개서 작성 7/22 (수) 참가자 모집,"



","커리어워크숍 - 자기소개서 작성 7/22 (수) 참가자 모집접수기간                                        2020.07.15 09시~ 2020.07.20 15시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.07.22 13시~ 2020.07.22 15시진행장소온라인 진행 예정 / 교육이 가능한 조용한 환경을 확보해 주시기 바랍니다.신청 / 정원5명/5명접수시 필요항목참가자 서약  -  본인은 코로나19 대응을 위한 온라인 비대면 워크숍 기간 동안 원활한 강의 진행을 위해 아래와 같이 임할 것을 서약합니다. 1. 본인은 카메라 촬영 각도를 유지하고, 복장 단정, 워크숍 진행 중 이동 금지 등 성실한 수업 태도를 유지하겠습니다.(예/ 아니오 로 응답) 2. 교육 내용에 대해 녹음이나 녹화를 하지 않을 것이며, 워크숍 중에 공유되는 자료는 개인적인 목적으로만 사용하며 외부로 배포하지 않겠습니다. (*동의하지 않을 경우 해당 서비스를 받을 수 없습니다.) (예/ 아니오 로 응답)",https://job.korea.ac.kr/repository/uploadfiles/editor/07/2a0a3bf8-91cc-449d-b2d1-b925bbd9a685.png,취업
33,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=492,커리어워크숍 - 직업정보 탐색 및 기업/직무 분석 7/21(화) 참가자 모집,"



","커리어워크숍 - 직업정보 탐색 및 기업/직무 분석 7/21(화) 참가자 모집접수기간                                        2020.07.14 09시~ 2020.07.17 15시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.07.21 13시~ 2020.07.21 15시진행장소온라인 진행 예정 / 교육이 가능한 조용한 환경을 확보해 주시기 바랍니다.신청 / 정원5명/5명접수시 필요항목참가자 서약  -  본인은 코로나19 대응을 위한 온라인 비대면 워크숍 기간 동안 원활한 강의 진행을 위해 아래와 같이 임할 것을 서약합니다. 1. 본인은 카메라 촬영 각도를 유지하고, 복장 단정, 워크숍 진행 중 이동 금지 등 성실한 수업 태도를 유지하겠습니다.(예/ 아니오 로 응답) 2. 교육 내용에 대해 녹음이나 녹화를 하지 않을 것이며, 워크숍 중에 공유되는 자료는 개인적인 목적으로만 사용하며 외부로 배포하지 않겠습니다. (*동의하지 않을 경우 해당 서비스를 받을 수 없습니다.) (예/ 아니오 로 응답)",https://job.korea.ac.kr/repository/uploadfiles/editor/07/994b8a3e-2b9f-4f73-b80a-4f7b57102c72.png,취업
